Query Video Name,Original Video Name,Query Video Length (seconds),Mean,Sigma,Predicted Answer,Expected Answer,Difference,Low Pass Filter,k for best match,Is Correct
video6_13_0_0_13680.mp4,video6,13,0,0,13680,13682,2,0,5,True
video6_13_0_1_8280.mp4,video6,13,0,1,8280,8281,1,0,5,True
video6_13_0_2_24510.mp4,video6,13,0,2,24510,24512,2,0,5,True
video6_13_0_3_19590.mp4,video6,13,0,3,19590,19591,1,0,5,True
video6_13_0_4_660.mp4,video6,13,0,4,660,661,1,0,5,True
video6_13_0_5_17880.mp4,video6,13,0,5,17880,17881,1,0,5,True
video6_14_0_0_21780.mp4,video6,14,0,0,21780,9266,12514,0,5,False
video6_14_0_1_23850.mp4,video6,14,0,1,23850,23850,0,0,5,True
video6_14_0_2_7950.mp4,video6,14,0,2,7950,7951,1,0,5,True
video6_14_0_3_22500.mp4,video6,14,0,3,22500,22502,2,0,5,True
video6_14_0_4_21660.mp4,video6,14,0,4,21660,21660,0,0,5,True
video6_14_0_5_3330.mp4,video6,14,0,5,3330,3331,1,0,5,True
video6_15_0_0_12150.mp4,video6,15,0,0,12150,12150,0,0,5,True
video6_15_0_1_5250.mp4,video6,15,0,1,5250,5638,388,0,5,False
video6_15_0_2_30.mp4,video6,15,0,2,30,32,2,0,5,True
video6_15_0_3_6570.mp4,video6,15,0,3,6570,19205,12635,0,5,False
video6_15_0_4_16980.mp4,video6,15,0,4,16980,16982,2,0,5,True
video6_16_0_0_23670.mp4,video6,16,0,0,23670,23671,1,0,5,True
video6_16_0_1_2160.mp4,video6,16,0,1,2160,2162,2,0,5,True
video6_16_0_2_9570.mp4,video6,16,0,2,9570,5637,3933,0,5,False
video6_16_0_3_1830.mp4,video6,16,0,3,1830,1832,2,0,5,True
video6_16_0_4_11670.mp4,video6,16,0,4,11670,11590,80,0,5,False
video6_16_0_5_5130.mp4,video6,16,0,5,5130,5623,493,0,5,False
video6_17_0_0_18300.mp4,video6,17,0,0,18300,18301,1,0,5,True
video6_17_0_1_21780.mp4,video6,17,0,1,21780,21780,0,0,5,True
video6_17_0_2_13620.mp4,video6,17,0,2,13620,13622,2,0,5,True
video6_17_0_3_2820.mp4,video6,17,0,3,2820,2821,1,0,5,True
video6_17_0_4_5640.mp4,video6,17,0,4,5640,5639,1,0,5,True
video6_17_0_5_18780.mp4,video6,17,0,5,18780,18780,0,0,5,True
video6_18_0_0_150.mp4,video6,18,0,0,150,151,1,0,5,True
video6_18_0_1_17580.mp4,video6,18,0,1,17580,17582,2,0,5,True
video6_18_0_2_8640.mp4,video6,18,0,2,8640,8642,2,0,5,True
video6_18_0_3_8460.mp4,video6,18,0,3,8460,8460,0,0,5,True
video6_18_0_4_13470.mp4,video6,18,0,4,13470,13472,2,0,5,True
video6_18_0_5_15240.mp4,video6,18,0,5,15240,15242,2,0,5,True
video6_19_0_1_22650.mp4,video6,19,0,1,22650,22652,2,0,5,True
video6_19_0_2_20580.mp4,video6,19,0,2,20580,20580,0,0,5,True
video6_19_0_3_18960.mp4,video6,19,0,3,18960,18960,0,0,5,True
video6_19_0_4_0.mp4,video6,19,0,4,0,1,1,0,5,True
video6_19_0_5_19800.mp4,video6,19,0,5,19800,19802,2,0,5,True
video6_20_0_0_5190.mp4,video6,20,0,0,5190,5461,271,0,5,False
video6_20_0_1_20430.mp4,video6,20,0,1,20430,20432,2,0,5,True
video6_20_0_2_8700.mp4,video6,20,0,2,8700,8699,1,0,5,True
video6_20_0_3_10890.mp4,video6,20,0,3,10890,10892,2,0,5,True
video6_20_0_4_16920.mp4,video6,20,0,4,16920,17914,994,0,5,False
video6_20_0_5_13290.mp4,video6,20,0,5,13290,13291,1,0,5,True
video7_10_0_0_16170.mp4,video7,10,0,0,16170,16172,2,0,5,True
video7_10_0_1_17400.mp4,video7,10,0,1,17400,17403,3,0,5,True
video7_10_0_2_6960.mp4,video7,10,0,2,6960,6962,2,0,5,True
video7_10_0_3_6150.mp4,video7,10,0,3,6150,6151,1,0,5,True
video7_10_0_4_11670.mp4,video7,10,0,4,11670,11670,0,0,5,True
video7_10_0_5_14700.mp4,video7,10,0,5,14700,14702,2,0,5,True
video7_11_0_0_630.mp4,video7,11,0,0,630,630,0,0,5,True
video7_11_0_1_8520.mp4,video7,11,0,1,8520,8522,2,0,5,True
video7_11_0_2_4860.mp4,video7,11,0,2,4860,4862,2,0,5,True
video7_11_0_3_1740.mp4,video7,11,0,3,1740,1742,2,0,5,True
video7_11_0_4_7200.mp4,video7,11,0,4,7200,7202,2,0,5,True
video7_11_0_5_14130.mp4,video7,11,0,5,14130,14132,2,0,5,True
video7_12_0_0_12000.mp4,video7,12,0,0,12000,12002,2,0,5,True
video7_12_0_1_15870.mp4,video7,12,0,1,15870,15872,2,0,5,True
video7_12_0_2_17280.mp4,video7,12,0,2,17280,17282,2,0,5,True
video7_12_0_3_17190.mp4,video7,12,0,3,17190,17191,1,0,5,True
video7_12_0_4_12240.mp4,video7,12,0,4,12240,12242,2,0,5,True
video7_12_0_5_6210.mp4,video7,12,0,5,6210,6212,2,0,5,True
video7_13_0_0_3630.mp4,video7,13,0,0,3630,3632,2,0,5,True
video7_13_0_1_4110.mp4,video7,13,0,1,4110,4112,2,0,5,True
video7_13_0_2_15990.mp4,video7,13,0,2,15990,15991,1,0,5,True
video7_13_0_3_6480.mp4,video7,13,0,3,6480,6482,2,0,5,True
video7_13_0_4_10650.mp4,video7,13,0,4,10650,10652,2,0,5,True
video7_13_0_5_6420.mp4,video7,13,0,5,6420,6421,1,0,5,True
video7_14_0_0_15630.mp4,video7,14,0,0,15630,15632,2,0,5,True
video7_14_0_1_17580.mp4,video7,14,0,1,17580,17582,2,0,5,True
video7_14_0_2_4440.mp4,video7,14,0,2,4440,4440,0,0,5,True
video7_14_0_3_270.mp4,video7,14,0,3,270,272,2,0,5,True
video7_14_0_4_2640.mp4,video7,14,0,4,2640,2642,2,0,5,True
video7_14_0_5_14940.mp4,video7,14,0,5,14940,14942,2,0,5,True
video7_15_0_0_18600.mp4,video7,15,0,0,18600,18602,2,0,5,True
video7_15_0_1_5520.mp4,video7,15,0,1,5520,5522,2,0,5,True
video7_15_0_2_1110.mp4,video7,15,0,2,1110,1111,1,0,5,True
video7_15_0_3_15390.mp4,video7,15,0,3,15390,15392,2,0,5,True
video7_15_0_4_6810.mp4,video7,15,0,4,6810,6814,4,0,5,False
video7_15_0_5_870.mp4,video7,15,0,5,870,870,0,0,5,True
video7_16_0_0_10740.mp4,video7,16,0,0,10740,10741,1,0,5,True
video7_16_0_1_15510.mp4,video7,16,0,1,15510,15511,1,0,5,True
video7_16_0_2_9600.mp4,video7,16,0,2,9600,9602,2,0,5,True
video7_16_0_3_3120.mp4,video7,16,0,3,3120,3122,2,0,5,True
video7_16_0_4_1680.mp4,video7,16,0,4,1680,1682,2,0,5,True
video7_16_0_5_12510.mp4,video7,16,0,5,12510,12512,2,0,5,True
video7_17_0_0_8400.mp4,video7,17,0,0,8400,8402,2,0,5,True
video7_17_0_1_1290.mp4,video7,17,0,1,1290,1292,2,0,5,True
video7_17_0_2_7860.mp4,video7,17,0,2,7860,7861,1,0,5,True
video7_17_0_3_11730.mp4,video7,17,0,3,11730,11732,2,0,5,True
video7_17_0_4_5670.mp4,video7,17,0,4,5670,5671,1,0,5,True
video7_17_0_5_840.mp4,video7,17,0,5,840,842,2,0,5,True
video7_18_0_0_1290.mp4,video7,18,0,0,1290,1292,2,0,5,True
video7_18_0_1_6960.mp4,video7,18,0,1,6960,6962,2,0,5,True
video7_18_0_2_2580.mp4,video7,18,0,2,2580,2581,1,0,5,True
video7_18_0_3_60.mp4,video7,18,0,3,60,62,2,0,5,True
video7_18_0_4_19530.mp4,video7,18,0,4,19530,19532,2,0,5,True
video7_18_0_5_16530.mp4,video7,18,0,5,16530,16532,2,0,5,True
video7_19_0_0_9930.mp4,video7,19,0,0,9930,9932,2,0,5,True
video7_19_0_1_8160.mp4,video7,19,0,1,8160,8162,2,0,5,True
video7_19_0_2_1710.mp4,video7,19,0,2,1710,1712,2,0,5,True
video7_19_0_3_3840.mp4,video7,19,0,3,3840,3842,2,0,5,True
video7_19_0_4_19410.mp4,video7,19,0,4,19410,19412,2,0,5,True
video7_19_0_5_4740.mp4,video7,19,0,5,4740,4741,1,0,5,True
video7_20_0_0_7770.mp4,video7,20,0,0,7770,7771,1,0,5,True
video7_20_0_1_11130.mp4,video7,20,0,1,11130,11132,2,0,5,True
video7_20_0_2_16350.mp4,video7,20,0,2,16350,16352,2,0,5,True
video7_20_0_3_9810.mp4,video7,20,0,3,9810,9812,2,0,5,True
video7_20_0_4_3780.mp4,video7,20,0,4,3780,3781,1,0,5,True
video7_20_0_5_14640.mp4,video7,20,0,5,14640,14642,2,0,5,True
video8_10_0_0_390.mp4,video8,10,0,0,390,392,2,0,5,True
video8_10_0_1_2400.mp4,video8,10,0,1,2400,2401,1,0,5,True
video8_10_0_2_19830.mp4,video8,10,0,2,19830,19832,2,0,5,True
video8_10_0_3_1740.mp4,video8,10,0,3,1740,1742,2,0,5,True
video8_10_0_4_14730.mp4,video8,10,0,4,14730,14732,2,0,5,True
video8_10_0_5_5100.mp4,video8,10,0,5,5100,5101,1,0,5,True
video8_11_0_0_21900.mp4,video8,11,0,0,21900,21900,0,0,5,True
video8_11_0_1_4050.mp4,video8,11,0,1,4050,4052,2,0,5,True
video8_11_0_2_8370.mp4,video8,11,0,2,8370,8371,1,0,5,True
video8_11_0_3_16920.mp4,video8,11,0,3,16920,16922,2,0,5,True
video8_11_0_4_18330.mp4,video8,11,0,4,18330,18332,2,0,5,True
video8_11_0_5_180.mp4,video8,11,0,5,180,181,1,0,5,True
video8_12_0_0_23160.mp4,video8,12,0,0,23160,23163,3,0,5,True
video8_12_0_1_22200.mp4,video8,12,0,1,22200,22163,37,0,5,False
video8_12_0_2_17490.mp4,video8,12,0,2,17490,17490,0,0,5,True
video8_12_0_3_14790.mp4,video8,12,0,3,14790,14792,2,0,5,True
video8_12_0_4_18810.mp4,video8,12,0,4,18810,18812,2,0,5,True
video8_12_0_5_20820.mp4,video8,12,0,5,20820,20821,1,0,5,True
video8_13_0_0_17190.mp4,video8,13,0,0,17190,17192,2,0,5,True
video8_13_0_1_9030.mp4,video8,13,0,1,9030,9032,2,0,5,True
video8_13_0_2_18510.mp4,video8,13,0,2,18510,18512,2,0,5,True
video8_13_0_3_2370.mp4,video8,13,0,3,2370,2371,1,0,5,True
video8_13_0_4_3060.mp4,video8,13,0,4,3060,3061,1,0,5,True
video8_13_0_5_22650.mp4,video8,13,0,5,22650,22652,2,0,5,True
video8_14_0_0_17400.mp4,video8,14,0,0,17400,17401,1,0,5,True
video8_14_0_1_510.mp4,video8,14,0,1,510,512,2,0,5,True
video8_14_0_2_9990.mp4,video8,14,0,2,9990,9992,2,0,5,True
video8_14_0_3_4830.mp4,video8,14,0,3,4830,4830,0,0,5,True
video8_14_0_4_420.mp4,video8,14,0,4,420,421,1,0,5,True
video8_14_0_5_14400.mp4,video8,14,0,5,14400,14402,2,0,5,True
video8_15_0_0_4470.mp4,video8,15,0,0,4470,4470,0,0,5,True
video8_15_0_1_17760.mp4,video8,15,0,1,17760,17761,1,0,5,True
video8_15_0_2_4200.mp4,video8,15,0,2,4200,4200,0,0,5,True
video8_15_0_3_12180.mp4,video8,15,0,3,12180,12182,2,0,5,True
video8_15_0_4_1890.mp4,video8,15,0,4,1890,1892,2,0,5,True
video8_15_0_5_7830.mp4,video8,15,0,5,7830,7831,1,0,5,True
video8_16_0_0_17520.mp4,video8,16,0,0,17520,17522,2,0,5,True
video8_16_0_1_19740.mp4,video8,16,0,1,19740,19740,0,0,5,True
video8_16_0_2_660.mp4,video8,16,0,2,660,661,1,0,5,True
video8_16_0_3_6030.mp4,video8,16,0,3,6030,6031,1,0,5,True
video8_16_0_4_10770.mp4,video8,16,0,4,10770,10772,2,0,5,True
video8_16_0_5_14310.mp4,video8,16,0,5,14310,14312,2,0,5,True
video8_17_0_0_120.mp4,video8,17,0,0,120,122,2,0,5,True
video8_17_0_1_3390.mp4,video8,17,0,1,3390,3391,1,0,5,True
video8_17_0_2_8670.mp4,video8,17,0,2,8670,8672,2,0,5,True
video8_17_0_3_1080.mp4,video8,17,0,3,1080,1081,1,0,5,True
video8_17_0_4_13230.mp4,video8,17,0,4,13230,13231,1,0,5,True
video8_17_0_5_17850.mp4,video8,17,0,5,17850,17851,1,0,5,True
video8_18_0_0_6870.mp4,video8,18,0,0,6870,6872,2,0,5,True
video8_18_0_1_4500.mp4,video8,18,0,1,4500,4502,2,0,5,True
video8_18_0_2_4680.mp4,video8,18,0,2,4680,4681,1,0,5,True
video8_18_0_3_3630.mp4,video8,18,0,3,3630,3632,2,0,5,True
video8_18_0_4_3660.mp4,video8,18,0,4,3660,3662,2,0,5,True
video8_18_0_5_20850.mp4,video8,18,0,5,20850,20852,2,0,5,True
video8_19_0_0_18450.mp4,video8,19,0,0,18450,18451,1,0,5,True
video8_19_0_1_9300.mp4,video8,19,0,1,9300,9302,2,0,5,True
video8_19_0_2_3810.mp4,video8,19,0,2,3810,3811,1,0,5,True
video8_19_0_3_20070.mp4,video8,19,0,3,20070,20071,1,0,5,True
video8_19_0_4_3300.mp4,video8,19,0,4,3300,3301,1,0,5,True
video8_19_0_5_13410.mp4,video8,19,0,5,13410,13410,0,0,5,True
video8_20_0_0_13470.mp4,video8,20,0,0,13470,13472,2,0,5,True
video8_20_0_1_15180.mp4,video8,20,0,1,15180,15182,2,0,5,True
video8_20_0_2_19710.mp4,video8,20,0,2,19710,19712,2,0,5,True
video8_20_0_3_21540.mp4,video8,20,0,3,21540,21541,1,0,5,True
video8_20_0_4_18330.mp4,video8,20,0,4,18330,18332,2,0,5,True
video8_20_0_5_23070.mp4,video8,20,0,5,23070,23072,2,0,5,True
video9_10_0_0_2640.mp4,video9,10,0,0,2640,2642,2,0,5,True
video9_10_0_1_3840.mp4,video9,10,0,1,3840,3836,4,0,5,False
video9_10_0_2_5100.mp4,video9,10,0,2,5100,5099,1,0,5,True
video9_10_0_3_4860.mp4,video9,10,0,3,4860,4862,2,0,5,True
video9_10_0_4_3060.mp4,video9,10,0,4,3060,3062,2,0,5,True
video9_10_0_5_690.mp4,video9,10,0,5,690,691,1,0,5,True
video9_11_0_0_17670.mp4,video9,11,0,0,17670,17672,2,0,5,True
video9_11_0_1_7710.mp4,video9,11,0,1,7710,7712,2,0,5,True
video9_11_0_2_9120.mp4,video9,11,0,2,9120,9122,2,0,5,True
video9_11_0_3_810.mp4,video9,11,0,3,810,813,3,0,5,True
video9_11_0_4_6330.mp4,video9,11,0,4,6330,6331,1,0,5,True
video9_11_0_5_13560.mp4,video9,11,0,5,13560,13562,2,0,5,True
video9_12_0_0_14490.mp4,video9,12,0,0,14490,14492,2,0,5,True
video9_12_0_1_14070.mp4,video9,12,0,1,14070,14072,2,0,5,True
video9_12_0_2_20610.mp4,video9,12,0,2,20610,20613,3,0,5,True
video9_12_0_3_2430.mp4,video9,12,0,3,2430,2431,1,0,5,True
video9_12_0_4_10050.mp4,video9,12,0,4,10050,10052,2,0,5,True
video9_12_0_5_15000.mp4,video9,12,0,5,15000,15002,2,0,5,True
video9_13_0_0_10020.mp4,video9,13,0,0,10020,10022,2,0,5,True
video9_13_0_1_21780.mp4,video9,13,0,1,21780,21780,0,0,5,True
video9_13_0_2_17730.mp4,video9,13,0,2,17730,17732,2,0,5,True
video9_13_0_3_19920.mp4,video9,13,0,3,19920,19922,2,0,5,True
video9_13_0_4_3180.mp4,video9,13,0,4,3180,3182,2,0,5,True
video9_13_0_5_12630.mp4,video9,13,0,5,12630,12632,2,0,5,True
video9_14_0_0_22740.mp4,video9,14,0,0,22740,22740,0,0,5,True
video9_14_0_1_8010.mp4,video9,14,0,1,8010,8008,2,0,5,True
video9_14_0_2_3660.mp4,video9,14,0,2,3660,3661,1,0,5,True
video9_14_0_3_13440.mp4,video9,14,0,3,13440,13442,2,0,5,True
video9_14_0_4_10410.mp4,video9,14,0,4,10410,10412,2,0,5,True
video9_14_0_5_3630.mp4,video9,14,0,5,3630,3632,2,0,5,True
video9_15_0_0_21930.mp4,video9,15,0,0,21930,21931,1,0,5,True
video9_15_0_1_20700.mp4,video9,15,0,1,20700,20702,2,0,5,True
video9_15_0_2_1410.mp4,video9,15,0,2,1410,1412,2,0,5,True
video9_15_0_3_19830.mp4,video9,15,0,3,19830,19832,2,0,5,True
video9_15_0_4_11640.mp4,video9,15,0,4,11640,11642,2,0,5,True
video9_15_0_5_11070.mp4,video9,15,0,5,11070,11071,1,0,5,True
video9_16_0_0_8640.mp4,video9,16,0,0,8640,8642,2,0,5,True
video9_16_0_1_12780.mp4,video9,16,0,1,12780,12781,1,0,5,True
video9_16_0_2_8790.mp4,video9,16,0,2,8790,8791,1,0,5,True
video9_16_0_3_3960.mp4,video9,16,0,3,3960,3962,2,0,5,True
video9_16_0_4_660.mp4,video9,16,0,4,660,661,1,0,5,True
video9_16_0_5_9300.mp4,video9,16,0,5,9300,9302,2,0,5,True
video9_17_0_0_15930.mp4,video9,17,0,0,15930,15932,2,0,5,True
video9_17_0_1_21900.mp4,video9,17,0,1,21900,21901,1,0,5,True
video9_17_0_2_420.mp4,video9,17,0,2,420,422,2,0,5,True
video9_17_0_3_15900.mp4,video9,17,0,3,15900,15902,2,0,5,True
video9_17_0_4_10890.mp4,video9,17,0,4,10890,10892,2,0,5,True
video9_17_0_5_17880.mp4,video9,17,0,5,17880,17882,2,0,5,True
video9_18_0_0_11400.mp4,video9,18,0,0,11400,11400,0,0,5,True
video9_18_0_1_22560.mp4,video9,18,0,1,22560,22562,2,0,5,True
video9_18_0_2_4620.mp4,video9,18,0,2,4620,4623,3,0,5,True
video9_18_0_3_3930.mp4,video9,18,0,3,3930,3932,2,0,5,True
video9_18_0_4_930.mp4,video9,18,0,4,930,932,2,0,5,True
video9_18_0_5_10320.mp4,video9,18,0,5,10320,10322,2,0,5,True
video9_19_0_0_17370.mp4,video9,19,0,0,17370,17371,1,0,5,True
video9_19_0_1_4080.mp4,video9,19,0,1,4080,4082,2,0,5,True
video9_19_0_2_20130.mp4,video9,19,0,2,20130,20131,1,0,5,True
video9_19_0_3_4590.mp4,video9,19,0,3,4590,4593,3,0,5,True
video9_19_0_4_5850.mp4,video9,19,0,4,5850,5852,2,0,5,True
video9_19_0_5_2250.mp4,video9,19,0,5,2250,2252,2,0,5,True
video9_20_0_0_20940.mp4,video9,20,0,0,20940,20941,1,0,5,True
video9_20_0_1_1050.mp4,video9,20,0,1,1050,1051,1,0,5,True
video9_20_0_2_10950.mp4,video9,20,0,2,10950,10952,2,0,5,True
video9_20_0_3_18060.mp4,video9,20,0,3,18060,18062,2,0,5,True
video9_20_0_4_4980.mp4,video9,20,0,4,4980,4981,1,0,5,True
video9_20_0_5_17010.mp4,video9,20,0,5,17010,17012,2,0,5,True
